CountyFIPS,CountyName,AssessmentYear,TaxYear,CensusTract,TractNum,EffectiveTaxRate,TotalTaxesPaid,TaxesPaidPerHouse,WhatTheyWouldPayPerHouse,TotalPropertyTaxSavings,TaxSavingsPerHouse,AvgAssessedValue,AvgMarketValue,HosuingUnits
59,Orange County,2017,2017,6059011602,011602,1.30%,3315998,2810.17,4760.59,2301497,1950,221300,476100,1180
59,Orange County,2017,2017,6059011707,011707,1.20%,8725699,5269.14,7946.51,4433729,2677,450400,794700,1656
59,Orange County,2017,2017,6059011708,011708,1.30%,2703520,3760.11,6521.96,1985772,2762,300800,652200,719
59,Orange County,2017,2017,6059011709,011709,1.30%,6787773,4665.14,7163.35,3634894,2498,364500,716300,1455
59,Orange County,2017,2017,6059011710,011710,1.30%,5229244,4719.53,7122.42,2662392,2403,368700,712200,1108
59,Orange County,2017,2017,6059011711,011711,1.30%,4248500,3687.93,5099.38,1625982,1411,295000,509900,1152
59,Orange County,2017,2017,6059011712,011712,1.30%,4057658,3958.69,5916.08,2006320,1957,302200,591600,1025
59,Orange County,2017,2017,6059011715,011715,1.30%,9700470,5054.96,6876.28,3495113,1821,401200,687600,1919
59,Orange County,2017,2017,6059011716,011716,1.30%,9037515,5752.71,7137.01,2174720,1384,460200,713700,1571
59,Orange County,2017,2017,6059011717,011717,1.30%,4206188,4201.99,6830.48,2631125,2628,323200,683000,1001
59,Orange County,2017,2017,6059011718,011718,1.30%,4555950,4222.38,6688.03,2660434,2466,332500,668800,1079
59,Orange County,2017,2017,6059011721,011721,1.30%,3482285,3400.67,4352.93,975118,952,263600,435300,1024
59,Orange County,2017,2017,6059011722,011722,1.20%,2535657,3801.58,5965.70,1443463,2164,314200,596600,667
59,Orange County,2017,2017,6059021802,021802,1.20%,8545112,4797.93,8055.98,5802588,3258,403200,805600,1781
59,Orange County,2017,2017,6059021807,021807,1.20%,5368620,4676.50,6881.15,2530936,2205,396300,688100,1148
59,Orange County,2017,2017,6059021809,021809,1.20%,4655235,5284.03,7354.02,1823654,2070,444000,735400,881
59,Orange County,2017,2017,6059021810,021810,1.20%,4923362,4247.94,6722.71,2868256,2475,342600,672300,1159
59,Orange County,2017,2017,6059021812,021812,1.20%,6880826,3751.81,6083.23,4275820,2331,310100,608300,1834
59,Orange County,2017,2017,6059021814,021814,1.20%,7953948,5062.98,7288.12,3495685,2225,421900,728800,1571
59,Orange County,2017,2017,6059021816,021816,1.20%,8019398,4622.13,7643.27,5241682,3021,382000,764300,1735
59,Orange County,2017,2017,6059021817,021817,1.20%,4807921,3918.44,6401.71,3046973,2483,321200,640200,1227
59,Orange County,2017,2017,6059021820,021820,1.20%,7692568,5814.49,7645.11,2421913,1831,480500,764500,1323
59,Orange County,2017,2017,6059021821,021821,1.30%,8854280,4799.07,5774.76,1800144,976,383900,577500,1845
59,Orange County,2017,2017,6059021824,021824,1.20%,6061516,7106.11,9333.34,1899821,2227,587300,933300,853
59,Orange County,2017,2017,6059021826,021826,1.30%,3232889,4465.32,5645.73,854616,1180,354400,564600,724
59,Orange County,2017,2017,6059021827,021827,1.20%,6819947,7081.98,9639.99,2463359,2558,575800,964000,963
59,Orange County,2017,2017,6059021830,021830,1.20%,12004251,6242.46,8324.15,4003088,2082,507500,832400,1923
59,Orange County,2017,2017,6059021903,021903,1.20%,4352542,3729.68,6381.05,3094142,2651,324300,638100,1167
59,Orange County,2017,2017,6059021905,021905,1.10%,7653762,4602.38,7301.58,4488769,2699,407300,730200,1663
59,Orange County,2017,2017,6059021913,021913,1.20%,6782353,3786.91,6296.87,4495336,2510,329300,629700,1791
59,Orange County,2017,2017,6059021914,021914,1.10%,5367286,4321.49,7360.81,3774836,3039,379100,736100,1242
59,Orange County,2017,2017,6059021915,021915,1.10%,8271692,5883.14,8711.66,3976907,2829,534800,871200,1406
59,Orange County,2017,2017,6059021916,021916,1.10%,6662017,5603.04,8522.36,3471070,2919,509400,852200,1189
59,Orange County,2017,2017,6059021918,021918,1.10%,6625254,3936.57,6157.92,3738525,2221,348400,615800,1683
59,Orange County,2017,2017,6059021919,021919,1.10%,5171725,5733.62,8372.30,2380094,2639,521200,837200,902
59,Orange County,2017,2017,6059021920,021920,1.10%,13285644,5396.28,7229.65,4513766,1833,481800,723000,2462
59,Orange County,2017,2017,6059021922,021922,1.10%,7191540,4280.68,6034.11,2945759,1753,378800,603400,1680
59,Orange County,2017,2017,6059021923,021923,1.10%,11419688,5190.77,7604.98,5311264,2414,467600,760500,2200
59,Orange County,2017,2017,6059021924,021924,1.10%,6510719,5598.21,7914.42,2693755,2316,508900,791400,1163
59,Orange County,2017,2017,6059032002,032002,1.00%,7851149,3850.49,7156.73,6741429,3306,373800,715700,2039
59,Orange County,2017,2017,6059032003,032003,1.00%,6257844,4141.53,7266.35,4721610,3125,402100,726600,1511
59,Orange County,2017,2017,6059032011,032011,1.00%,2368617,3519.49,6160.10,1777131,2641,338400,616000,673
59,Orange County,2017,2017,6059032012,032012,1.00%,4680422,4112.85,7437.78,3783773,3325,399300,743800,1138
59,Orange County,2017,2017,6059032013,032013,1.00%,4917908,4363.72,7763.75,3831835,3400,427800,776400,1127
59,Orange County,2017,2017,6059032014,032014,1.00%,4063190,2474.54,6081.97,5923409,3607,240200,608200,1642
59,Orange County,2017,2017,6059032015,032015,1.00%,7305638,4097.39,7236.06,5596258,3139,397800,723600,1783
59,Orange County,2017,2017,6059032020,032020,1.00%,7265876,4093.45,7455.26,5967213,3362,401300,745500,1775
59,Orange County,2017,2017,6059032022,032022,1.00%,4772420,2944.12,5291.03,3804334,2347,285800,529100,1621
59,Orange County,2017,2017,6059032027,032027,1.00%,5658383,3134.84,5750.84,4721892,2616,304400,575100,1805
59,Orange County,2017,2017,6059032028,032028,1.00%,3246496,2737.35,5031.82,2721247,2294,265800,503200,1186
59,Orange County,2017,2017,6059032029,032029,1.00%,5003925,3434.40,6551.33,4541356,3117,333400,655100,1457
59,Orange County,2017,2017,6059032030,032030,1.00%,5035084,3918.35,6926.18,3865057,3008,380400,692600,1285
59,Orange County,2017,2017,6059032031,032031,1.00%,4966687,4248.66,7063.29,3290304,2815,412500,706300,1169
59,Orange County,2017,2017,6059032032,032032,1.00%,4386906,4255.00,7467.22,3311793,3212,417200,746700,1031
59,Orange County,2017,2017,6059032033,032033,1.00%,3976835,3641.79,5828.95,2388381,2187,353600,582900,1092
59,Orange County,2017,2017,6059032036,032036,1.00%,4676785,3868.31,7334.32,4190405,3466,379200,733400,1209
59,Orange County,2017,2017,6059032037,032037,1.00%,10443188,3999.69,6373.41,6197797,2374,392100,637300,2611
59,Orange County,2017,2017,6059032038,032038,1.00%,12016996,5573.75,8461.76,6226564,2888,551900,846200,2156
59,Orange County,2017,2017,6059032039,032039,1.00%,8569458,4349.98,7435.79,6079045,3086,430700,743600,1970
59,Orange County,2017,2017,6059032040,032040,1.00%,4533426,5093.74,8165.69,2734034,3072,499400,816600,890
59,Orange County,2017,2017,6059032041,032041,1.00%,2138989,5765.47,9802.50,1497737,4037,559800,980200,371
59,Orange County,2017,2017,6059032042,032042,1.00%,9546103,5661.98,8449.24,4699318,2787,549700,844900,1686
59,Orange County,2017,2017,6059032045,032045,1.10%,4517856,4921.41,7737.04,2584746,2816,468700,773700,918
59,Orange County,2017,2017,6059032047,032047,1.00%,3190786,2585.73,4478.04,2335112,1892,251000,447800,1234
59,Orange County,2017,2017,6059032048,032048,1.20%,9966123,4599.04,6866.68,4913975,2268,396500,686700,2167
59,Orange County,2017,2017,6059032049,032049,1.40%,18284608,6822.61,7242.71,1125851,420,487300,724300,2680
59,Orange County,2017,2017,6059032050,032050,1.20%,7285678,4336.71,6015.28,2819985,1679,355500,601500,1680
59,Orange County,2017,2017,6059032051,032051,1.20%,4666459,3492.86,4608.79,1490882,1116,286300,460900,1336
59,Orange County,2017,2017,6059032053,032053,1.20%,12332272,4872.49,6199.39,3358386,1327,412900,619900,2531
59,Orange County,2017,2017,6059032054,032054,1.30%,4819695,5089.43,5529.11,416376,440,379800,552900,947
59,Orange County,2017,2017,6059032055,032055,1.20%,4649807,4185.24,5454.16,1409766,1269,343100,545400,1111
59,Orange County,2017,2017,6059032056,032056,1.40%,14699697,7592.82,7442.80,-290439,-150,538500,744300,1936
59,Orange County,2017,2017,6059032059,032059,1.50%,23153848,8977.84,7581.60,-3600905,-1396,583000,758200,2579
59,Orange County,2017,2017,6059042106,042106,1.00%,2923991,4981.25,9685.26,2761258,4704,488400,968500,587
59,Orange County,2017,2017,6059042107,042107,1.00%,5138436,3964.84,8577.02,5977384,4612,388700,857700,1296
59,Orange County,2017,2017,6059042108,042108,1.00%,10202230,5447.00,9268.03,7156790,3821,534000,926800,1873
59,Orange County,2017,2017,6059042109,042109,1.00%,7672533,4834.61,8535.87,5873890,3701,474000,853600,1587
59,Orange County,2017,2017,6059042111,042111,1.00%,12271874,5702.54,8892.10,6863933,3190,559100,889200,2152
59,Orange County,2017,2017,6059042113,042113,1.00%,8230363,5121.57,10267.91,8270176,5146,502100,1026800,1607
59,Orange County,2017,2017,6059042114,042114,1.00%,6812603,4724.41,8520.86,5474471,3796,463200,852100,1442
59,Orange County,2017,2017,6059042201,042201,1.20%,14134805,6191.33,9947.81,8576039,3756,507500,994800,2283
59,Orange County,2017,2017,6059042203,042203,1.10%,17674017,6102.91,7929.71,5290414,1827,581200,793000,2896
59,Orange County,2017,2017,6059042205,042205,1.00%,12396194,5197.57,8345.12,7506915,3148,499800,834500,2385
59,Orange County,2017,2017,6059042206,042206,1.10%,5464015,4564.76,7026.48,2946687,2462,400400,702600,1197
59,Orange County,2017,2017,6059042307,042307,1.00%,7697832,4312.51,7306.07,5343511,2994,418700,730600,1785
59,Orange County,2017,2017,6059042310,042310,1.10%,9052517,3281.09,6455.83,8759105,3175,306600,645600,2759
59,Orange County,2017,2017,6059042311,042311,1.10%,12412142,5797.36,8692.87,6199291,2896,517600,869300,2141
59,Orange County,2017,2017,6059042312,042312,1.10%,5030924,2529.37,5317.86,5546293,2788,240900,531800,1989
59,Orange County,2017,2017,6059042313,042313,1.20%,18364463,6547.05,9582.48,8514402,3035,550200,958200,2805
59,Orange County,2017,2017,6059042315,042315,1.00%,8715750,4170.22,8106.88,8227619,3937,408800,810700,2090
59,Orange County,2017,2017,6059042319,042319,1.00%,6277674,5560.38,10048.96,5067607,4489,550500,1004900,1129
59,Orange County,2017,2017,6059042320,042320,1.00%,4844320,2842.91,3937.28,1864802,1094,278700,393700,1704
59,Orange County,2017,2017,6059042325,042325,1.00%,7016582,5760.74,10616.18,5913922,4855,570400,1061600,1218
59,Orange County,2017,2017,6059042326,042326,1.00%,7238457,4755.88,8595.74,5844258,3840,466300,859600,1522
59,Orange County,2017,2017,6059042327,042327,1.00%,7160266,4500.48,8114.60,5750056,3614,436900,811500,1591
59,Orange County,2017,2017,6059042329,042329,1.00%,6240508,4388.54,8107.87,5288890,3719,430200,810800,1422
59,Orange County,2017,2017,6059042330,042330,1.00%,6938967,5087.22,7647.07,3491642,2560,498700,764700,1364
59,Orange County,2017,2017,6059042331,042331,1.00%,9653196,5749.37,8241.89,4184940,2493,569200,824200,1679
59,Orange County,2017,2017,6059042334,042334,1.00%,6830498,3761.29,6088.88,4226908,2328,368800,608900,1816
59,Orange County,2017,2017,6059042335,042335,1.00%,11257722,5631.68,9543.91,7820546,3912,557600,954400,1999
59,Orange County,2017,2017,6059042336,042336,1.00%,8153749,5163.87,8111.45,4654233,2948,506300,811100,1579
59,Orange County,2017,2017,6059042338,042338,1.20%,10676292,6400.65,8970.90,4287168,2570,520400,897100,1668
59,Orange County,2017,2017,6059042339,042339,1.10%,7904253,5824.80,8010.20,2965588,2185,524800,801000,1357
59,Orange County,2017,2017,6059052408,052408,1.10%,9206268,4274.03,7606.05,7177166,3332,407100,760600,2154
59,Orange County,2017,2017,6059052410,052410,1.10%,6514896,3979.78,6568.88,4238367,2589,379000,656900,1637
59,Orange County,2017,2017,6059052411,052411,1.00%,5364265,3918.38,6578.27,3641388,2660,376800,657800,1369
59,Orange County,2017,2017,6059052415,052415,1.10%,6073148,4668.06,7584.15,3793827,2916,444600,758400,1301
59,Orange County,2017,2017,6059052416,052416,1.10%,4190042,3612.11,6805.44,3704267,3193,344000,680500,1160
59,Orange County,2017,2017,6059052417,052417,1.10%,16220968,5102.54,9007.68,12414445,3905,468100,900800,3179
59,Orange County,2017,2017,6059052421,052421,1.10%,8091004,4404.47,9476.24,9316850,5072,407800,947600,1837
59,Orange County,2017,2017,6059052422,052422,1.10%,7971259,5693.76,7687.42,2791124,1994,537100,768700,1400
59,Orange County,2017,2017,6059052423,052423,1.10%,6674940,5387.36,8407.68,3742178,3020,513100,840800,1239
59,Orange County,2017,2017,6059052424,052424,1.10%,4748265,3219.16,5995.27,4094763,2776,306600,599500,1475
59,Orange County,2017,2017,6059052425,052425,1.10%,5226690,3454.52,5994.76,3843377,2540,329000,599500,1513
59,Orange County,2017,2017,6059052427,052427,1.00%,6525735,4196.61,7247.66,4744383,3051,403500,724800,1555
59,Orange County,2017,2017,6059052428,052428,1.00%,9051955,4167.57,7382.41,6982647,3215,400700,738200,2172
59,Orange County,2017,2017,6059052502,052502,1.10%,7477705,3946.02,7157.78,6086297,3212,349200,715800,1895
59,Orange County,2017,2017,6059052505,052505,1.10%,6022225,3433.42,6717.75,5760703,3284,317900,671800,1754
59,Orange County,2017,2017,6059052506,052506,1.10%,3605676,4445.96,8940.49,3645064,4495,411700,894000,811
59,Orange County,2017,2017,6059052511,052511,1.10%,9076189,4919.34,8321.63,6277211,3402,459800,832200,1845
59,Orange County,2017,2017,6059052513,052513,1.10%,7748369,4432.71,8049.62,6322371,3617,406700,805000,1748
59,Orange County,2017,2017,6059052514,052514,1.10%,7542823,4647.46,7380.61,4435899,2733,430300,738100,1623
59,Orange County,2017,2017,6059052515,052515,1.30%,14169117,6743.99,8556.15,3807350,1812,531000,855600,2101
59,Orange County,2017,2017,6059052517,052517,1.20%,15604384,5250.47,6720.81,4369875,1470,430400,672100,2972
59,Orange County,2017,2017,6059052519,052519,1.10%,4923834,3816.93,6914.02,3995248,3097,350200,691400,1290
59,Orange County,2017,2017,6059052520,052520,1.10%,5591486,4930.76,7879.16,3343487,2948,456600,787900,1134
59,Orange County,2017,2017,6059052521,052521,1.20%,3546358,4581.86,4680.69,76495,99,372500,468100,774
59,Orange County,2017,2017,6059052522,052522,1.20%,8275277,6995.16,8973.89,2340833,1979,582900,897400,1183
59,Orange County,2017,2017,6059052523,052523,1.20%,5613172,5476.26,8242.84,2835736,2767,472100,824300,1025
59,Orange County,2017,2017,6059052524,052524,1.20%,9022601,5498.23,7004.91,2472458,1507,474000,700500,1641
59,Orange County,2017,2017,6059052525,052525,1.10%,24449805,6257.95,8864.09,10182203,2606,553800,886400,3907
59,Orange County,2017,2017,6059052526,052526,1.10%,5440398,4006.18,7747.69,5080963,3742,370900,774800,1358
59,Orange County,2017,2017,6059052527,052527,1.10%,11749109,5020.99,8598.59,8371586,3578,448300,859900,2340
59,Orange County,2017,2017,6059052528,052528,1.10%,4669868,4413.86,7369.61,3127182,2956,408700,737000,1058
59,Orange County,2017,2017,6059062610,062610,1.10%,4658518,5874.55,5362.05,-406416,-513,515300,536200,793
59,Orange County,2017,2017,6059062611,062611,1.10%,4680362,4444.79,6371.94,2029286,1927,423300,637200,1053
59,Orange County,2017,2017,6059062612,062612,1.10%,12788558,4611.81,8344.56,10350905,3733,435100,834500,2773
59,Orange County,2017,2017,6059062614,062614,1.10%,8825614,4770.60,6149.59,2551131,1379,450100,615000,1850
59,Orange County,2017,2017,6059062621,062621,1.00%,10256446,4398.13,6206.52,4217153,1808,422900,620700,2332
59,Orange County,2017,2017,6059062622,062622,1.00%,3877946,1782.14,2799.67,2214141,1018,171400,280000,2176
59,Orange County,2017,2017,6059062625,062625,1.00%,5104884,2915.41,4886.24,3450928,1971,283000,488600,1751
59,Orange County,2017,2017,6059062626,062626,1.10%,1750594,3822.26,5597.81,813203,1776,353900,559800,458
59,Orange County,2017,2017,6059062627,062627,1.10%,2699167,4291.20,6409.62,1332486,2118,401000,641000,629
59,Orange County,2017,2017,6059062630,062630,1.10%,4748449,6111.26,9700.73,2789022,3589,571100,970100,777
59,Orange County,2017,2017,6059062634,062634,1.00%,7480592,4319.05,7553.11,5601398,3234,427600,755300,1732
59,Orange County,2017,2017,6059062635,062635,1.00%,5829784,3845.50,6048.68,3340012,2203,380700,604900,1516
59,Orange County,2017,2017,6059062636,062636,1.00%,3150838,4034.36,5779.96,1363308,1746,399400,578000,781
59,Orange County,2017,2017,6059062637,062637,1.00%,3741601,4459.60,5435.10,818448,976,441500,543500,839
59,Orange County,2017,2017,6059062638,062638,1.00%,7519548,4418.07,6810.80,4072433,2393,437400,681100,1702
59,Orange County,2017,2017,6059062639,062639,1.00%,10414990,4704.15,6786.42,4610136,2082,465800,678600,2214
59,Orange County,2017,2017,6059062640,062640,1.00%,4143301,3599.74,4958.91,1564410,1359,356400,495900,1151
59,Orange County,2017,2017,6059062646,062646,1.00%,5960028,2519.03,3059.97,1279859,541,244600,306000,2366
59,Orange County,2017,2017,6059062647,062647,1.00%,5770906,4246.44,6691.76,3323197,2445,412300,669200,1359
59,Orange County,2017,2017,6059062648,062648,1.00%,3801686,2276.46,4162.22,3149218,1886,221000,416200,1670
59,Orange County,2017,2017,6059062649,062649,1.00%,4343234,2802.09,4482.84,2605171,1681,272000,448300,1550
59,Orange County,2017,2017,6059063101,063101,1.20%,3923418,6082.82,10152.42,2624891,4070,511200,1015200,645
59,Orange County,2017,2017,6059063102,063102,1.20%,13742469,5570.52,7591.24,4985118,2021,472100,759100,2467
59,Orange County,2017,2017,6059063201,063201,1.20%,7885935,5974.19,8978.73,3965994,3005,493700,897900,1320
59,Orange County,2017,2017,6059063202,063202,1.20%,7116818,6135.19,11471.71,6190361,5337,502900,1147200,1160
59,Orange County,2017,2017,6059063301,063301,1.20%,6088122,6094.22,11140.76,5041494,5047,499500,1114100,999
59,Orange County,2017,2017,6059063601,063601,1.20%,5310426,4268.83,6863.59,3227877,2595,352800,686400,1244
59,Orange County,2017,2017,6059063603,063603,1.10%,9763665,5155.05,8225.96,5816296,3071,452200,822600,1894
59,Orange County,2017,2017,6059063604,063604,1.20%,4592478,5805.91,8366.43,2025368,2561,487900,836600,791
59,Orange County,2017,2017,6059063605,063605,1.20%,5138394,5885.90,8003.66,1848805,2118,478500,800400,873
59,Orange County,2017,2017,6059063701,063701,1.30%,4023334,4801.11,6919.30,1775039,2118,381000,691900,838
59,Orange County,2017,2017,6059063702,063702,1.20%,6437490,5441.67,7048.12,1900435,1606,446000,704800,1183
59,Orange County,2017,2017,6059063802,063802,1.20%,5139731,5260.73,8590.86,3253540,3330,424300,859100,977
59,Orange County,2017,2017,6059063803,063803,1.20%,6692477,4546.52,7342.96,4116354,2796,372700,734300,1472
59,Orange County,2017,2017,6059063805,063805,1.30%,3755898,4253.56,7684.33,3029369,3431,340300,768400,883
59,Orange County,2017,2017,6059063806,063806,1.20%,8052178,5839.14,8353.84,3467772,2515,478600,835400,1379
59,Orange County,2017,2017,6059063808,063808,1.30%,4964885,4505.34,6716.87,2437103,2212,354800,671700,1102
59,Orange County,2017,2017,6059063902,063902,1.30%,4281348,4234.77,7206.98,3004906,2972,333400,720700,1011
59,Orange County,2017,2017,6059063903,063903,1.30%,4733723,4354.85,7184.38,3075697,2830,342900,718400,1087
59,Orange County,2017,2017,6059063904,063904,1.30%,5693116,4903.63,7296.78,2778446,2393,392300,729700,1161
